-2.5076069686187115,-6.586565933978602,0
7.294129588501221,5.916596641939414,1
4.279685701472106,-14.426046896563378,2
2.3700175380314024,-13.088565946718786,2
-3.43411816179482,-5.985691426322558,0
-5.189270083442727,-4.345240600756004,0
-4.0086847575511895,-5.224743028997699,0
10.867352340756092,4.582719049763426,1
5.232330880971054,2.440639460041675,1
5.577100794093598,-14.033435722652568,2
10.878899684146415,1.5244386781549206,1
-3.73565635609201,-7.225670341123073,0
13.112965515088067,6.57324679105108,1
9.205877222736406,4.381919720827986,1
-6.231841407625613,-5.330906004087097,0
4.872773260501457,-12.337163621398231,2
-3.0213086812252725,-8.530551179959103,0
-5.461327852718462,-7.3081684156284945,0
3.037081592947515,-13.867749771932031,2
-3.6257003339212486,-5.778534479156064,0
-3.562326150740655,-6.520389217266853,0
4.3575151387216415,-13.731452486200533,2
2.527385063581463,-13.945456940106267,2
-3.208583169556009,-9.136079719151304,0
-2.2601291022710193,-12.703951350496576,0
3.967030530518791,-13.54266563702429,2
4.326131960746002,-13.112537316232007,2
2.556899766265338,5.406599746936257,1
9.257446547970561,6.314415114730188,1
-4.775061673661352,-5.373989442564503,0
10.339683254861676,3.792504755253334,1
6.138570970496126,-14.342450515887386,2
-3.705860994700174,-5.234504324138571,0
16.00598161529604,5.130942985573482,1
4.647130849355523,5.879191825993237,1
3.54516480761495,2.715264314469676,1
-4.790102907950571,-4.023785182161135,0
-4.645597043066264,-3.879418996045117,0
8.479172557697575,2.0591527908215506,1
5.44210084418444,-12.352848394894021,2
-3.654507142815542,-10.18023530838519,0
-0.9013144795487822,-6.416998823269407,0
6.260638283414072,0.6893169102641172,1
4.56613292375102,-13.43357979276301,2
-5.343914712990989,-3.5581496123476377,0
5.333948651266299,-11.669679248658275,2
14.436891557867177,4.009241925426432,1
4.0348627472589875,-13.666233650216109,2
5.620563067957502,-11.648547585874763,2
6.258682214398504,-12.389178306498895,2
2.270965773219296,-11.426227559629671,2
5.949846877373432,-12.078754923104865,2
-3.843817358727477,-2.7919192952943663,0
-3.5069348717687596,-6.64117458431437,0
6.939564262765268,0.8708908424840298,1
11.864829622083763,3.990719855730768,1
9.782387157125179,3.2284101896731823,1
-3.948346694015879,-3.458023657712487,0
10.325385091506186,3.145578883428885,1
4.147527084583693,-12.931768599994035,2
5.326737718822792,5.249113240538672,1
11.887543903623756,5.565246578063619,1
-3.8544273022739435,-6.3836894885234186,0
-2.194075513385311,-5.595123041605769,0
